timestamp,close,high,low,trade_count,open,volume,vwap,symbol
2024-09-04 19:00:00+02:00,3.9401,4.01,3.94,1701,3.965,586368,3.985137,WULF
2024-09-04 19:30:00+02:00,3.925,3.97,3.915,1367,3.94,536086,3.941314,WULF
2024-09-04 20:00:00+02:00,3.925,3.93,3.9,1322,3.925,338083,3.916238,WULF
2024-09-04 20:30:00+02:00,3.8788,3.94,3.87,1222,3.925,430617,3.897368,WULF
2024-09-04 21:00:00+02:00,3.905,3.91,3.86,1392,3.8701,467844,3.882643,WULF
2024-09-04 21:30:00+02:00,3.905,3.92,3.88,4287,3.905,1178280,3.909133,WULF
2024-09-04 22:00:00+02:00,3.93,3.93,3.8988,22,3.91,243753,3.91075,WULF
2024-09-04 22:30:00+02:00,3.9195,3.93,3.91,9,3.93,4700,3.923277,WULF
2024-09-04 23:00:00+02:00,3.92,3.92,3.9,10,3.91,5207,3.901058,WULF
2024-09-04 23:30:00+02:00,3.93,3.93,3.9,5,3.91,2651,3.911796,WULF
2024-09-05 00:00:00+02:00,3.9,3.94,3.9,9,3.9398,10855,3.935541,WULF
2024-09-05 00:30:00+02:00,3.9398,3.9398,3.9398,1,3.9398,250,3.9398,WULF
2024-09-05 01:00:00+02:00,3.91,3.93,3.91,2,3.93,575,3.917826,WULF
2024-09-05 01:30:00+02:00,3.9,3.91,3.9,9,3.91,1734,3.904053,WULF
2024-09-05 10:00:00+02:00,3.91,3.95,3.91,41,3.92,16850,3.921809,WULF
2024-09-05 10:30:00+02:00,3.9,3.91,3.9,6,3.91,4716,3.909361,WULF
2024-09-05 11:30:00+02:00,3.9,3.9,3.9,3,3.9,300,3.9,WULF
2024-09-05 12:00:00+02:00,3.84,3.84,3.84,1,3.84,233,3.84,WULF
2024-09-05 13:00:00+02:00,3.85,3.89,3.85,3,3.89,438,3.862286,WULF
2024-09-05 13:30:00+02:00,3.88,3.88,3.87,4,3.87,1174,3.877273,WULF
2024-09-05 14:00:00+02:00,3.851,4.04,3.85,59,3.8504,18955,3.858862,WULF
2024-09-05 14:30:00+02:00,4.15,4.15,3.87,554,3.88,290193,4.044821,WULF
2024-09-05 15:00:00+02:00,4.11,4.1689,4.01,455,4.16,195416,4.095774,WULF
2024-09-05 15:30:00+02:00,4.065,4.25,4.0,9825,4.11,4912217,4.105798,WULF
2024-09-05 16:00:00+02:00,4.095,4.21,4.065,4002,4.065,1833444,4.143271,WULF
2024-09-05 16:30:00+02:00,4.09,4.18,4.08,3319,4.095,1552135,4.144338,WULF
2024-09-05 17:00:00+02:00,4.015,4.1,4.01,2893,4.085,1402334,4.04934,WULF
2024-09-05 17:30:00+02:00,4.02,4.04,3.99,2975,4.011,1100083,4.01608,WULF
2024-09-05 18:00:00+02:00,4.035,4.065,4.02,1314,4.0233,441257,4.040345,WULF
2024-09-05 18:30:00+02:00,4.08,4.09,4.02,1611,4.04,914544,4.063862,WULF
2024-09-05 19:00:00+02:00,4.1197,4.155,4.0535,2083,4.085,1109131,4.104542,WULF
2024-09-05 19:30:00+02:00,4.2408,4.26,4.115,1954,4.115,841162,4.196444,WULF
2024-09-05 20:00:00+02:00,4.2399,4.3,4.23,1858,4.25,924535,4.25753,WULF
2024-09-05 20:30:00+02:00,4.1801,4.255,4.18,1528,4.2302,805206,4.209621,WULF
2024-09-05 21:00:00+02:00,4.14,4.1775,4.12,1448,4.17,467562,4.146265,WULF
2024-09-05 21:30:00+02:00,4.21,4.21,4.14,4116,4.14,1510870,4.182008,WULF
2024-09-05 22:00:00+02:00,4.21,4.21,4.18,21,4.21,389662,4.209813,WULF
2024-09-05 22:30:00+02:00,4.19,4.19,4.19,5,4.19,7430,4.19,WULF
2024-09-05 23:00:00+02:00,4.21,4.21,4.19,4,4.2,1673,4.201943,WULF
2024-09-05 23:30:00+02:00,4.2,4.2,4.19,5,4.2,600,4.198333,WULF
2024-09-06 00:00:00+02:00,4.17,4.19,4.17,18,4.19,6095,4.178885,WULF
2024-09-06 00:30:00+02:00,4.18,4.18,4.17,24,4.17,2586,4.172006,WULF
2024-09-06 01:00:00+02:00,4.2,4.2,4.18,7,4.2,2540,4.1988,WULF
2024-09-06 01:30:00+02:00,4.2095,4.21,4.19,14,4.21,10075,4.194543,WULF
2024-09-06 10:00:00+02:00,4.18,4.19,4.18,20,4.19,3658,4.187179,WULF
2024-09-06 10:30:00+02:00,4.11,4.17,4.1,16,4.17,1992,4.129333,WULF
2024-09-06 11:00:00+02:00,4.13,4.16,4.13,7,4.16,673,4.147219,WULF
2024-09-06 11:30:00+02:00,4.14,4.14,4.12,12,4.13,5488,4.130346,WULF
2024-09-06 12:00:00+02:00,4.13,4.13,4.13,3,4.13,654,4.13,WULF
2024-09-06 12:30:00+02:00,4.16,4.16,4.14,13,4.14,3570,4.146644,WULF
2024-09-06 13:00:00+02:00,4.2,4.2,4.18,11,4.18,1782,4.194154,WULF
2024-09-06 13:30:00+02:00,4.2,4.22,4.19,37,4.2,5857,4.201843,WULF
2024-09-06 14:00:00+02:00,4.18,4.21,4.17,62,4.2,20087,4.185395,WULF
2024-09-06 14:30:00+02:00,4.33,4.33,4.17,264,4.17,111018,4.274979,WULF
2024-09-06 15:00:00+02:00,4.23,4.34,4.23,238,4.32,101705,4.291429,WULF
2024-09-06 15:30:00+02:00,4.12,4.35,4.11,5357,4.23,2398152,4.24517,WULF
2024-09-06 16:00:00+02:00,4.0088,4.12,4.0,4046,4.12,1912410,4.051999,WULF
2024-09-06 16:30:00+02:00,3.945,4.04,3.92,3624,4.0014,1940478,3.967943,WULF
2024-09-06 17:00:00+02:00,3.88,4.01,3.8701,2429,3.95,1310872,3.941273,WULF
2024-09-06 17:30:00+02:00,3.885,3.95,3.875,1967,3.885,804161,3.904575,WULF
2024-09-06 18:00:00+02:00,3.8096,3.89,3.755,3320,3.885,1760964,3.814931,WULF
2024-09-06 18:30:00+02:00,3.775,3.82,3.74,2157,3.805,955774,3.769248,WULF
2024-09-06 19:00:00+02:00,3.795,3.82,3.765,1762,3.775,830127,3.795159,WULF
2024-09-06 19:30:00+02:00,3.725,3.8,3.72,1995,3.795,974569,3.764372,WULF
2024-09-06 20:00:00+02:00,3.725,3.76,3.72,1545,3.721,720212,3.734175,WULF
2024-09-06 20:30:00+02:00,3.715,3.725,3.66,3250,3.7201,1207878,3.697729,WULF
2024-09-06 21:00:00+02:00,3.785,3.83,3.715,4068,3.715,2064307,3.769939,WULF
2024-09-06 21:30:00+02:00,3.72,3.8098,3.72,4794,3.785,3097099,3.767646,WULF
2024-09-06 22:00:00+02:00,3.71,3.75,3.67,192,3.725,432576,3.71333,WULF
2024-09-06 22:30:00+02:00,3.74,3.75,3.71,33,3.71,14832,3.723902,WULF
2024-09-06 23:00:00+02:00,3.7593,3.76,3.7552,6,3.76,505,3.7589,WULF
2024-09-06 23:30:00+02:00,3.76,3.76,3.73,23,3.76,6222,3.751485,WULF
2024-09-07 00:00:00+02:00,3.7598,3.76,3.73,19,3.75,4045,3.747608,WULF
2024-09-07 00:30:00+02:00,3.7506,3.77,3.73,20,3.7305,6264,3.751325,WULF
2024-09-07 01:00:00+02:00,3.76,3.79,3.74,14,3.77,4047,3.778097,WULF
2024-09-07 01:30:00+02:00,3.77,3.7766,3.74,29,3.76,8999,3.753569,WULF
2024-09-09 10:00:00+02:00,3.87,3.87,3.67,43,3.85,22325,3.807278,WULF
2024-09-09 10:30:00+02:00,3.93,3.94,3.9,54,3.9,6990,3.922574,WULF
2024-09-09 11:00:00+02:00,3.93,3.98,3.93,45,3.94,10675,3.946807,WULF
2024-09-09 11:30:00+02:00,3.9,3.92,3.9,25,3.92,62080,3.900674,WULF
2024-09-09 12:00:00+02:00,3.83,3.865,3.83,18,3.865,5804,3.850968,WULF
2024-09-09 12:30:00+02:00,3.85,3.86,3.84,5,3.84,1625,3.852462,WULF
2024-09-09 13:00:00+02:00,3.87,3.88,3.84,41,3.84,12869,3.856897,WULF
2024-09-09 13:30:00+02:00,3.87,3.88,3.85,15,3.88,2585,3.85649,WULF
2024-09-09 14:00:00+02:00,3.82,3.88,3.82,258,3.86,148703,3.852876,WULF
2024-09-09 14:30:00+02:00,3.91,3.91,3.82,73,3.82,43094,3.863169,WULF
2024-09-09 15:00:00+02:00,3.93,3.97,3.9,114,3.92,44756,3.922081,WULF
2024-09-09 15:30:00+02:00,3.905,3.98,3.85,5181,3.95,2348040,3.923765,WULF
2024-09-09 16:00:00+02:00,3.875,3.93,3.86,4533,3.905,1136314,3.894672,WULF
2024-09-09 16:30:00+02:00,3.785,3.875,3.78,2881,3.875,1007246,3.81784,WULF
2024-09-09 17:00:00+02:00,3.845,3.86,3.78,2265,3.78,966156,3.824551,WULF
2024-09-09 17:30:00+02:00,3.93,3.93,3.83,2732,3.85,889118,3.877942,WULF
2024-09-09 18:00:00+02:00,3.9785,4.005,3.925,2671,3.9383,1231515,3.970307,WULF
2024-09-09 18:30:00+02:00,3.9717,4.03,3.965,2477,3.97,880459,3.989471,WULF
2024-09-09 19:00:00+02:00,3.985,4.005,3.9702,1794,3.9799,499973,3.991984,WULF
2024-09-09 19:30:00+02:00,3.925,3.99,3.91,1862,3.985,419409,3.955773,WULF
2024-09-09 20:00:00+02:00,3.91,3.94,3.9,1547,3.92,369116,3.917805,WULF
2024-09-09 20:30:00+02:00,3.905,3.92,3.87,2039,3.9199,578519,3.907544,WULF
2024-09-09 21:00:00+02:00,3.875,3.91,3.86,2792,3.9,934815,3.885746,WULF
2024-09-09 21:30:00+02:00,3.99,3.99,3.88,10118,3.88,3691604,3.927991,WULF
2024-09-09 22:00:00+02:00,3.99,4.0,3.95,78,3.99,3651627,3.989496,WULF
2024-09-09 22:30:00+02:00,4.0,4.0,3.9702,9,3.99,2344,3.990461,WULF
2024-09-09 23:00:00+02:00,4.03,4.03,3.99,55,3.9999,29645,4.014348,WULF
2024-09-09 23:30:00+02:00,3.97,4.03,3.97,25,4.03,6352,4.011472,WULF
2024-09-10 00:00:00+02:00,4.01,4.01,3.95,15,4.01,7077,3.990852,WULF
2024-09-10 00:30:00+02:00,3.98,4.01,3.96,15,4.01,14856,3.982937,WULF
2024-09-10 01:00:00+02:00,3.99,3.99,3.98,11,3.99,6145,3.986543,WULF
2024-09-10 01:30:00+02:00,3.99,3.99,3.96,70,3.9899,14068,3.982065,WULF
2024-09-10 10:00:00+02:00,4.02,4.1,4.02,38,4.1,5747,4.055174,WULF
2024-09-10 10:30:00+02:00,4.05,4.05,4.01,45,4.02,13332,4.020244,WULF
2024-09-10 11:00:00+02:00,4.0,4.05,4.0,13,4.05,2531,4.026157,WULF
2024-09-10 12:00:00+02:00,4.02,4.03,4.02,6,4.03,1859,4.021111,WULF
2024-09-10 12:30:00+02:00,4.03,4.03,4.02,2,4.02,400,4.0225,WULF
2024-09-10 13:00:00+02:00,4.02,4.02,4.02,5,4.02,918,4.02,WULF
2024-09-10 13:30:00+02:00,4.08,4.08,4.04,39,4.04,8470,4.050914,WULF
2024-09-10 14:00:00+02:00,4.0896,4.09,4.0103,136,4.03,60749,4.071587,WULF
2024-09-10 14:30:00+02:00,4.05,4.08,4.01,121,4.07,25594,4.045436,WULF
2024-09-10 15:00:00+02:00,4.04,4.05,4.0,86,4.03,48278,4.032838,WULF
2024-09-10 15:30:00+02:00,3.92,4.05,3.86,5153,4.01,1931258,3.946446,WULF
2024-09-10 16:00:00+02:00,3.985,3.99,3.89,2148,3.92,705042,3.928162,WULF
2024-09-10 16:30:00+02:00,3.98,4.0,3.94,1444,3.987,362061,3.967889,WULF
2024-09-10 17:00:00+02:00,4.005,4.01,3.935,1595,3.975,449992,3.981605,WULF
2024-09-10 17:30:00+02:00,3.9286,4.02,3.92,1530,4.0001,467245,3.965165,WULF
2024-09-10 18:00:00+02:00,3.9097,3.95,3.89,1434,3.92,418394,3.923365,WULF
2024-09-10 18:30:00+02:00,3.92,3.955,3.9,1173,3.902,313802,3.930416,WULF
2024-09-10 19:00:00+02:00,3.97,4.0099,3.92,1401,3.925,483929,3.980267,WULF
2024-09-10 19:30:00+02:00,4.0,4.03,3.97,1523,3.97,594622,4.003165,WULF
2024-09-10 20:00:00+02:00,4.095,4.1,4.0,2240,4.01,818836,4.043124,WULF
2024-09-10 20:30:00+02:00,4.155,4.16,4.08,2041,4.095,682760,4.125214,WULF
2024-09-10 21:00:00+02:00,4.155,4.165,4.09,1848,4.1511,699922,4.133106,WULF
2024-09-10 21:30:00+02:00,4.24,4.24,4.1401,4913,4.15,1877931,4.206196,WULF
2024-09-10 22:00:00+02:00,4.2191,4.24,4.16,86,4.24,503686,4.23694,WULF
2024-09-10 22:30:00+02:00,4.18,4.2,4.18,30,4.2,18966,4.183168,WULF
2024-09-10 23:00:00+02:00,4.22,4.22,4.18,18,4.1801,9988,4.199638,WULF
2024-09-10 23:30:00+02:00,4.2,4.24,4.2,45,4.23,20525,4.236343,WULF
2024-09-11 00:00:00+02:00,4.2396,4.24,4.2,12,4.21,13451,4.233175,WULF
2024-09-11 00:30:00+02:00,4.2,4.24,4.2,13,4.24,6653,4.222091,WULF
2024-09-11 01:00:00+02:00,4.1995,4.2,4.18,27,4.2,22837,4.196923,WULF
2024-09-11 01:30:00+02:00,4.18,4.2,4.18,15,4.2,5601,4.19702,WULF
2024-09-11 10:00:00+02:00,4.08,4.16,4.07,25,4.16,3245,4.091333,WULF
2024-09-11 10:30:00+02:00,4.09,4.11,4.09,29,4.09,5187,4.102354,WULF
2024-09-11 11:00:00+02:00,4.12,4.12,4.08,32,4.08,6636,4.089393,WULF
2024-09-11 11:30:00+02:00,4.13,4.13,4.12,18,4.12,4116,4.129718,WULF
2024-09-11 12:00:00+02:00,4.1,4.14,4.1,35,4.14,7144,4.12387,WULF
2024-09-11 12:30:00+02:00,4.09,4.09,4.09,5,4.09,726,4.09,WULF
2024-09-11 13:00:00+02:00,4.08,4.09,4.07,79,4.08,17203,4.079723,WULF
2024-09-11 13:30:00+02:00,4.12,4.12,4.09,34,4.1,6363,4.108272,WULF
2024-09-11 14:00:00+02:00,4.09,4.12,4.07,84,4.08,65651,4.10715,WULF
2024-09-11 14:30:00+02:00,4.12,4.12,4.05,267,4.08,136271,4.07117,WULF
2024-09-11 15:00:00+02:00,4.17,4.17,4.11,191,4.1109,123934,4.147701,WULF
2024-09-11 15:30:00+02:00,4.0792,4.17,3.99,4055,4.11,1636603,4.050326,WULF
2024-09-11 16:00:00+02:00,4.08,4.155,4.05,3108,4.08,1237770,4.102652,WULF
2024-09-11 16:30:00+02:00,4.125,4.13,4.03,1967,4.08,634144,4.066644,WULF
2024-09-11 17:00:00+02:00,4.245,4.25,4.11,2424,4.125,864489,4.197937,WULF
2024-09-11 17:30:00+02:00,4.244,4.32,4.16,2988,4.24,1003359,4.263168,WULF
2024-09-11 18:00:00+02:00,4.358,4.36,4.24,2468,4.246,1048172,4.321782,WULF
2024-09-11 18:30:00+02:00,4.445,4.48,4.35,3863,4.355,1419137,4.408629,WULF
2024-09-11 19:00:00+02:00,4.46,4.54,4.44,3276,4.445,1139271,4.477941,WULF
2024-09-11 19:30:00+02:00,4.415,4.51,4.41,1802,4.468,722397,4.466829,WULF
2024-09-11 20:00:00+02:00,4.435,4.44,4.31,2890,4.41,1052723,4.366557,WULF
2024-09-11 20:30:00+02:00,4.375,4.47,4.37,2073,4.4389,806974,4.426756,WULF
2024-09-11 21:00:00+02:00,4.44,4.47,4.3701,2551,4.3774,758529,4.436242,WULF
2024-09-11 21:30:00+02:00,4.42,4.47,4.41,6160,4.445,2121699,4.442638,WULF
2024-09-11 22:00:00+02:00,4.41,4.43,4.41,23,4.42,612586,4.419979,WULF
2024-09-11 22:30:00+02:00,4.41,4.4107,4.41,2,4.4107,813,4.410431,WULF
2024-09-11 23:00:00+02:00,4.42,4.44,4.41,22,4.41,10307,4.422413,WULF
2024-09-11 23:30:00+02:00,4.41,4.43,4.41,5,4.4299,1801,4.414092,WULF
2024-09-12 00:00:00+02:00,4.38,4.41,4.38,19,4.41,8490,4.39271,WULF
2024-09-12 00:30:00+02:00,4.38,4.38,4.38,4,4.38,834,4.38,WULF
2024-09-12 01:00:00+02:00,4.38,4.4,4.38,9,4.4,3446,4.398671,WULF
2024-09-12 01:30:00+02:00,4.36,4.39,4.36,14,4.3897,2147,4.373254,WULF
2024-09-12 10:00:00+02:00,4.48,4.48,4.46,45,4.46,9646,4.474278,WULF
2024-09-12 10:30:00+02:00,4.48,4.5,4.48,21,4.49,5728,4.495201,WULF
2024-09-12 11:00:00+02:00,4.49,4.49,4.48,8,4.48,1291,4.488905,WULF
2024-09-12 11:30:00+02:00,4.47,4.5,4.47,24,4.49,5960,4.494144,WULF
2024-09-12 12:00:00+02:00,4.49,4.5,4.49,12,4.49,2262,4.49122,WULF
2024-09-12 12:30:00+02:00,4.49,4.49,4.49,1,4.49,100,4.49,WULF
2024-09-12 13:00:00+02:00,4.49,4.5,4.49,11,4.49,1075,4.490989,WULF
2024-09-12 14:00:00+02:00,4.5,4.58,4.46,84,4.4902,20489,4.501517,WULF
2024-09-12 14:30:00+02:00,4.42,4.49,4.42,85,4.49,39396,4.46534,WULF
2024-09-12 15:00:00+02:00,4.44,4.45,4.42,29,4.42,5744,4.438476,WULF
2024-09-12 15:30:00+02:00,4.5045,4.51,4.375,3456,4.44,1804210,4.461368,WULF
2024-09-12 16:00:00+02:00,4.568,4.5799,4.4,3985,4.51,1560041,4.48764,WULF
2024-09-12 16:30:00+02:00,4.425,4.58,4.405,4043,4.565,1982135,4.47128,WULF
2024-09-12 17:00:00+02:00,4.485,4.5,4.41,2715,4.425,743067,4.471628,WULF
2024-09-12 17:30:00+02:00,4.49,4.55,4.46,2856,4.485,919713,4.498797,WULF
2024-09-12 18:00:00+02:00,4.47,4.5,4.47,1526,4.485,553819,4.486335,WULF
2024-09-12 18:30:00+02:00,4.415,4.475,4.38,1254,4.475,546845,4.420931,WULF
2024-09-12 19:00:00+02:00,4.415,4.46,4.4,1027,4.415,384758,4.433325,WULF
2024-09-12 19:30:00+02:00,4.46,4.46,4.38,1447,4.4197,639080,4.417379,WULF
2024-09-12 20:00:00+02:00,4.4999,4.5,4.44,1263,4.465,384797,4.473113,WULF
2024-09-12 20:30:00+02:00,4.48,4.51,4.42,1644,4.4967,563046,4.464813,WULF
2024-09-12 21:00:00+02:00,4.425,4.48,4.42,1680,4.47,485496,4.456427,WULF
2024-09-12 21:30:00+02:00,4.31,4.436,4.3,5557,4.43,2259918,4.347203,WULF
2024-09-12 22:00:00+02:00,4.3,4.3319,4.28,102,4.31,825485,4.310089,WULF
2024-09-12 22:30:00+02:00,4.3,4.3,4.28,15,4.3,4202,4.298524,WULF
2024-09-12 23:00:00+02:00,4.2901,4.3,4.29,9,4.29,5328,4.290511,WULF
2024-09-12 23:30:00+02:00,4.3475,4.3475,4.3,6,4.31,840,4.324594,WULF
2024-09-13 00:00:00+02:00,4.32,4.3497,4.32,9,4.3497,1723,4.325372,WULF
2024-09-13 00:30:00+02:00,4.3,4.34,4.3,10,4.34,5856,4.309807,WULF
2024-09-13 01:00:00+02:00,4.3,4.33,4.3,24,4.31,7392,4.31313,WULF
2024-09-13 01:30:00+02:00,4.34,4.35,4.31,45,4.32,11303,4.322667,WULF
2024-09-13 10:00:00+02:00,4.33,4.33,4.33,1,4.33,100,4.33,WULF
2024-09-13 10:30:00+02:00,4.33,4.36,4.33,19,4.35,2378,4.339911,WULF
2024-09-13 11:00:00+02:00,4.47,4.47,4.34,71,4.34,49174,4.442959,WULF
2024-09-13 11:30:00+02:00,4.41,4.44,4.41,14,4.44,1600,4.418032,WULF
2024-09-13 12:00:00+02:00,4.43,4.44,4.41,15,4.42,1555,4.424152,WULF
2024-09-13 12:30:00+02:00,4.42,4.44,4.42,21,4.43,4902,4.430824,WULF
2024-09-13 13:00:00+02:00,4.38,4.399,4.37,27,4.391,3594,4.37724,WULF
2024-09-13 13:30:00+02:00,4.42,4.47,4.361,80,4.38,63180,4.443977,WULF
2024-09-13 14:00:00+02:00,4.35,4.65,4.32,87,4.3796,66812,4.378755,WULF
2024-09-13 14:30:00+02:00,4.35,4.38,4.34,38,4.38,15725,4.359874,WULF
2024-09-13 15:00:00+02:00,4.321,4.38,4.32,49,4.3597,41781,4.358089,WULF
2024-09-13 15:30:00+02:00,4.3603,4.43,4.24,4653,4.32,2123426,4.316003,WULF
2024-09-13 16:00:00+02:00,4.2537,4.3867,4.25,4101,4.37,1993133,4.295102,WULF
2024-09-13 16:30:00+02:00,4.295,4.3197,4.2,3387,4.25,1444411,4.280873,WULF
2024-09-13 17:00:00+02:00,4.305,4.345,4.264,3672,4.2985,2411288,4.303132,WULF
2024-09-13 17:30:00+02:00,4.385,4.39,4.28,4427,4.3037,3094241,4.316446,WULF
2024-09-13 18:00:00+02:00,4.245,4.39,4.245,2002,4.38,1021570,4.313319,WULF
2024-09-13 18:30:00+02:00,4.225,4.27,4.155,2324,4.245,1587727,4.212335,WULF
2024-09-13 19:00:00+02:00,4.345,4.39,4.225,3076,4.225,1179999,4.329102,WULF
2024-09-13 19:30:00+02:00,4.35,4.38,4.3301,2009,4.34,857081,4.36149,WULF
2024-09-13 20:00:00+02:00,4.305,4.38,4.3,2255,4.35,1304527,4.339332,WULF
2024-09-13 20:30:00+02:00,4.29,4.32,4.28,1651,4.305,664255,4.297263,WULF
2024-09-13 21:00:00+02:00,4.21,4.2899,4.21,2307,4.285,1065574,4.246698,WULF
2024-09-13 21:30:00+02:00,4.24,4.26,4.2,4900,4.21,2014360,4.231267,WULF
2024-09-13 22:00:00+02:00,4.25,4.25,4.22,51,4.24,562185,4.239892,WULF
2024-09-13 22:30:00+02:00,4.24,4.24,4.22,32,4.24,21607,4.230698,WULF
2024-09-13 23:00:00+02:00,4.25,4.26,4.2307,55,4.2405,86766,4.254965,WULF
2024-09-13 23:30:00+02:00,4.26,4.27,4.25,18,4.27,5464,4.2623,WULF
2024-09-14 00:00:00+02:00,4.261,4.28,4.25,23,4.26,55691,4.273245,WULF
2024-09-14 00:30:00+02:00,4.28,4.2805,4.26,59,4.27,43693,4.275297,WULF
2024-09-14 01:00:00+02:00,4.28,4.29,4.27,18,4.28,2784,4.28039,WULF
2024-09-14 01:30:00+02:00,4.2705,4.2805,4.27,75,4.2705,15855,4.273346,WULF
2024-09-16 10:00:00+02:00,4.19,4.22,4.12,187,4.16,80954,4.147526,WULF
2024-09-16 10:30:00+02:00,4.14,4.18,4.14,60,4.18,19365,4.157074,WULF
2024-09-16 11:00:00+02:00,4.12,4.14,4.11,78,4.14,10239,4.126549,WULF
2024-09-16 11:30:00+02:00,4.14,4.14,4.12,39,4.13,5569,4.127826,WULF
2024-09-16 12:00:00+02:00,4.13,4.13,4.13,4,4.13,531,4.13,WULF
2024-09-16 12:30:00+02:00,4.11,4.12,4.11,32,4.12,14227,4.110143,WULF
2024-09-16 13:00:00+02:00,4.12,4.12,4.075,126,4.12,44024,4.095503,WULF
2024-09-16 13:30:00+02:00,4.08,4.1,4.06,58,4.1,14495,4.077122,WULF
2024-09-16 14:00:00+02:00,4.09,4.12,4.0,115,4.09,80375,4.078787,WULF
2024-09-16 14:30:00+02:00,4.07,4.1,4.04,212,4.09,38719,4.070448,WULF
2024-09-16 15:00:00+02:00,4.08,4.08,3.97,169,4.06,45974,4.038498,WULF
2024-09-16 15:30:00+02:00,4.068,4.07,3.77,9707,4.02,5163144,3.925696,WULF
2024-09-16 16:00:00+02:00,4.0201,4.1,3.9912,3918,4.07,1566807,4.05251,WULF
2024-09-16 16:30:00+02:00,4.025,4.058,3.925,2691,4.025,952061,4.002068,WULF
2024-09-16 17:00:00+02:00,4.065,4.1,4.0111,1847,4.02,583714,4.068322,WULF
2024-09-16 17:30:00+02:00,4.055,4.09,4.02,1636,4.065,703369,4.05943,WULF
2024-09-16 18:00:00+02:00,4.05,4.08,4.015,1333,4.055,346947,4.043742,WULF
2024-09-16 18:30:00+02:00,3.965,4.0471,3.95,1742,4.045,599100,3.996133,WULF
2024-09-16 19:00:00+02:00,3.95,3.99,3.94,1418,3.975,438774,3.956871,WULF
2024-09-16 19:30:00+02:00,3.9984,4.0,3.945,1703,3.95,596509,3.978822,WULF
2024-09-16 20:00:00+02:00,3.97,4.0,3.9501,1868,3.998,441113,3.974558,WULF
2024-09-16 20:30:00+02:00,3.975,3.98,3.9425,1964,3.965,594179,3.966221,WULF
2024-09-16 21:00:00+02:00,3.965,3.98,3.95,2430,3.975,657298,3.96701,WULF
2024-09-16 21:30:00+02:00,3.925,3.965,3.91,5634,3.965,1975021,3.926752,WULF
2024-09-16 22:00:00+02:00,3.94,3.94,3.92,49,3.94,691538,3.939681,WULF
2024-09-16 22:30:00+02:00,3.92,3.94,3.92,27,3.93,17381,3.924736,WULF
2024-09-16 23:00:00+02:00,3.93,3.93,3.92,8,3.93,3000,3.92473,WULF
2024-09-16 23:30:00+02:00,3.94,3.94,3.92,28,3.93,4786,3.926065,WULF
2024-09-17 00:00:00+02:00,3.9303,3.94,3.921,10,3.921,5325,3.925658,WULF
2024-09-17 00:30:00+02:00,3.94,3.94,3.93,9,3.93,13508,3.939444,WULF
2024-09-17 01:00:00+02:00,3.93,3.94,3.93,11,3.9395,5701,3.936458,WULF
2024-09-17 01:30:00+02:00,3.93,3.93,3.92,18,3.93,14021,3.929737,WULF
2024-09-17 10:00:00+02:00,3.94,3.98,3.93,58,3.94,16709,3.955347,WULF
2024-09-17 10:30:00+02:00,3.97,3.97,3.96,18,3.96,2644,3.965438,WULF
2024-09-17 11:00:00+02:00,3.98,3.98,3.98,6,3.98,5510,3.98,WULF
2024-09-17 11:30:00+02:00,3.99,3.99,3.97,18,3.98,8896,3.980954,WULF
2024-09-17 12:00:00+02:00,3.98,3.99,3.98,33,3.99,6210,3.987404,WULF
2024-09-17 12:30:00+02:00,3.99,3.99,3.97,47,3.97,12810,3.985122,WULF
2024-09-17 13:00:00+02:00,4.02,4.03,3.98,113,3.98,31257,4.006157,WULF
2024-09-17 13:30:00+02:00,4.02,4.03,4.02,3,4.021,300,4.023667,WULF
2024-09-17 14:00:00+02:00,4.01,4.03,3.95,116,4.0,51677,4.015331,WULF
2024-09-17 14:30:00+02:00,4.03,4.03,3.99,64,4.0,117171,4.010111,WULF
2024-09-17 15:00:00+02:00,4.07,4.08,4.03,97,4.03,32723,4.042466,WULF
2024-09-17 15:30:00+02:00,4.1035,4.12,4.04,4060,4.05,2185004,4.073941,WULF
2024-09-17 16:00:00+02:00,4.21,4.23,4.09,2668,4.104,1517772,4.160379,WULF
2024-09-17 16:30:00+02:00,4.275,4.28,4.13,2832,4.205,1111888,4.198093,WULF
2024-09-17 17:00:00+02:00,4.325,4.395,4.27,5687,4.27,2557589,4.331381,WULF
2024-09-17 17:30:00+02:00,4.36,4.37,4.31,2762,4.33,1210101,4.339027,WULF
2024-09-17 18:00:00+02:00,4.2501,4.39,4.222,2190,4.3591,1093648,4.309271,WULF
2024-09-17 18:30:00+02:00,4.195,4.26,4.14,2168,4.255,928429,4.18923,WULF
2024-09-17 19:00:00+02:00,4.19,4.24,4.16,2291,4.195,835546,4.194787,WULF
2024-09-17 19:30:00+02:00,4.205,4.22,4.16,1463,4.195,686268,4.197367,WULF
2024-09-17 20:00:00+02:00,4.14,4.22,4.14,1416,4.205,606744,4.171318,WULF
2024-09-17 20:30:00+02:00,4.1,4.1401,4.059,2326,4.1401,1142711,4.089134,WULF
2024-09-17 21:00:00+02:00,4.075,4.1199,4.06,1642,4.095,512626,4.088067,WULF
2024-09-17 21:30:00+02:00,4.07,4.08,4.06,3685,4.075,1128241,4.064797,WULF
2024-09-17 22:00:00+02:00,4.07,4.07,4.05,42,4.065,487319,4.06462,WULF
